;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
116;(931, 168);(864, 191);(886, 191);(820, 259);(887, 304);(842, 191);(819, 259);(887, 326);(842, 349);(841, 505);(797, 618);(864, 349);(931, 483);(909, 618);(931, 146);(909, 146);(909, 146);(909, 146);(0, 0)
117;(909, 168);(864, 191);(864, 191);(819, 259);(886, 304);(842, 191);(819, 259);(886, 326);(842, 348);(841, 484);(797, 618);(864, 349);(909, 483);(886, 596);(909, 146);(909, 146);(887, 146);(909, 146);(0, 0)
118;(909, 168);(842, 191);(864, 191);(819, 259);(886, 304);(820, 191);(797, 280);(864, 326);(841, 349);(820, 484);(797, 618);(842, 348);(887, 483);(841, 596);(909, 146);(909, 146);(886, 146);(976, 663);(0, 0)
119;(909, 168);(842, 191);(842, 191);(797, 259);(864, 304);(819, 191);(797, 259);(864, 326);(841, 348);(864, 483);(797, 618);(841, 348);(842, 483);(797, 618);(887, 146);(887, 146);(864, 146);(976, 663);(0, 0)
120;(887, 168);(841, 191);(842, 191);(797, 259);(864, 304);(819, 191);(797, 259);(864, 326);(820, 348);(842, 505);(796, 618);(820, 348);(842, 505);(796, 596);(887, 146);(886, 146);(864, 146);(954, 663);(0, 0)
121;(886, 168);(819, 191);(820, 191);(796, 259);(864, 304);(841, 191);(797, 258);(864, 326);(819, 348);(842, 505);(797, 619);(819, 348);(819, 505);(752, 596);(886, 146);(865, 146);(864, 146);(954, 663);(0, 0)
122;(886, 168);(819, 191);(819, 191);(774, 280);(842, 304);(841, 191);(774, 280);(842, 326);(819, 348);(841, 505);(797, 618);(819, 348);(797, 484);(729, 596);(864, 146);(886, 146);(842, 146);(954, 663);(0, 0)
123;(864, 168);(819, 191);(819, 191);(774, 259);(841, 304);(819, 191);(774, 280);(841, 326);(797, 348);(819, 506);(707, 596);(797, 348);(797, 505);(796, 619);(864, 146);(864, 146);(841, 146);(932, 663);(0, 0)
124;(864, 168);(797, 191);(797, 191);(752, 280);(841, 325);(819, 213);(842, 236);(819, 326);(797, 348);(820, 506);(796, 619);(797, 348);(774, 484);(684, 595);(864, 146);(842, 146);(841, 146);(931, 663);(0, 0)
125;(842, 168);(797, 191);(797, 191);(752, 280);(819, 325);(819, 213);(752, 281);(819, 326);(796, 349);(841, 505);(796, 619);(796, 348);(752, 483);(662, 595);(842, 146);(842, 146);(819, 146);(932, 663);(0, 0)
126;(842, 168);(796, 191);(774, 213);(730, 280);(819, 326);(797, 213);(797, 259);(819, 325);(774, 348);(841, 483);(797, 618);(796, 349);(729, 483);(662, 574);(841, 146);(841, 146);(819, 146);(819, 146);(0, 0)
127;(841, 168);(775, 191);(774, 191);(729, 280);(797, 325);(797, 213);(819, 258);(842, 235);(774, 349);(819, 483);(797, 618);(775, 349);(707, 483);(640, 573);(820, 146);(841, 146);(797, 146);(931, 663);(0, 0)
128;(819, 168);(774, 213);(752, 213);(707, 281);(796, 326);(775, 191);(819, 258);(842, 235);(752, 349);(819, 483);(797, 618);(774, 370);(685, 483);(639, 573);(819, 146);(819, 168);(796, 146);(931, 663);(0, 0)
129;(819, 168);(752, 191);(752, 191);(707, 280);(774, 325);(774, 213);(797, 258);(842, 235);(752, 370);(797, 483);(797, 618);(752, 370);(684, 483);(617, 596);(819, 146);(797, 168);(775, 146);(931, 663);(0, 0)
130;(797, 168);(752, 191);(751, 191);(685, 280);(774, 326);(752, 191);(797, 259);(841, 235);(729, 349);(797, 483);(796, 618);(730, 349);(662, 483);(617, 595);(797, 146);(797, 146);(774, 146);(931, 663);(0, 0)
131;(797, 168);(730, 191);(729, 191);(684, 259);(752, 325);(752, 213);(774, 258);(819, 213);(707, 348);(775, 483);(797, 618);(729, 348);(662, 483);(617, 596);(796, 146);(775, 146);(774, 146);(774, 146);(0, 0)
132;(774, 168);(707, 191);(707, 191);(662, 258);(707, 304);(729, 213);(752, 236);(774, 213);(685, 348);(752, 483);(775, 618);(685, 348);(639, 484);(595, 596);(774, 146);(774, 146);(751, 146);(887, 663);(0, 0)
133;(774, 168);(707, 191);(707, 191);(640, 258);(707, 303);(729, 191);(752, 236);(707, 326);(684, 370);(730, 483);(774, 618);(684, 348);(617, 505);(595, 596);(752, 146);(774, 146);(729, 146);(752, 146);(0, 0)
134;(752, 168);(706, 191);(685, 191);(639, 258);(685, 303);(707, 191);(684, 236);(707, 304);(662, 348);(729, 484);(729, 618);(662, 348);(617, 484);(595, 596);(752, 146);(752, 146);(729, 146);(819, 663);(0, 0)
135;(752, 168);(685, 191);(684, 191);(617, 258);(684, 303);(707, 191);(617, 258);(684, 326);(662, 348);(707, 483);(685, 618);(662, 348);(617, 483);(594, 596);(752, 146);(730, 146);(729, 145);(797, 663);(0, 0)
136;(751, 168);(684, 191);(684, 191);(617, 258);(684, 303);(685, 191);(707, 258);(684, 303);(640, 348);(707, 483);(662, 573);(662, 348);(617, 483);(594, 596);(751, 146);(730, 146);(707, 145);(774, 663);(0, 0)
137;(730, 168);(684, 191);(662, 191);(617, 258);(684, 303);(685, 191);(617, 258);(684, 304);(640, 348);(685, 483);(639, 596);(640, 348);(617, 483);(594, 596);(729, 146);(729, 146);(707, 146);(752, 663);(0, 0)
138;(729, 168);(662, 191);(662, 191);(617, 258);(662, 303);(684, 191);(685, 258);(729, 236);(640, 348);(617, 483);(594, 596);(640, 348);(662, 505);(617, 618);(729, 146);(729, 146);(707, 146);(752, 663);(0, 0)
139;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 258);(729, 258);(639, 348);(595, 483);(594, 596);(640, 348);(662, 484);(617, 596);(729, 146);(729, 146);(707, 145);(752, 663);(0, 0)
140;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 259);(729, 258);(639, 348);(662, 483);(594, 618);(640, 348);(617, 483);(595, 596);(729, 146);(707, 146);(706, 145);(751, 663);(0, 0)
141;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 259);(729, 258);(639, 349);(684, 483);(595, 618);(640, 348);(595, 483);(595, 596);(729, 146);(707, 146);(685, 145);(752, 663);(0, 0)
142;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 259);(729, 258);(639, 349);(684, 483);(594, 618);(640, 348);(595, 483);(595, 596);(707, 146);(707, 146);(685, 145);(707, 146);(0, 0)
143;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 259);(729, 258);(618, 348);(685, 483);(595, 596);(640, 348);(595, 483);(640, 573);(707, 146);(729, 146);(685, 145);(752, 663);(0, 0)
144;(729, 168);(662, 191);(661, 191);(595, 258);(662, 303);(662, 191);(684, 259);(729, 258);(639, 349);(707, 461);(662, 595);(640, 348);(595, 483);(594, 596);(707, 146);(729, 146);(685, 145);(752, 663);(0, 0)
145;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 258);(729, 258);(639, 349);(707, 461);(684, 596);(639, 348);(595, 483);(594, 618);(707, 146);(729, 146);(685, 145);(707, 146);(0, 0)
146;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 258);(729, 258);(639, 349);(707, 461);(706, 596);(639, 349);(617, 483);(594, 618);(729, 146);(707, 146);(685, 145);(707, 146);(0, 0)
147;(729, 168);(662, 191);(662, 191);(595, 258);(662, 303);(684, 191);(685, 259);(729, 258);(640, 349);(707, 483);(729, 618);(640, 348);(617, 483);(594, 618);(729, 146);(707, 146);(685, 146);(707, 146);(0, 0)
148;(729, 168);(662, 191);(662, 191);(617, 258);(662, 303);(684, 191);(685, 258);(729, 258);(640, 349);(729, 483);(751, 618);(640, 349);(617, 483);(594, 618);(729, 146);(707, 146);(706, 146);(841, 663);(0, 0)
149;(729, 168);(662, 191);(662, 191);(617, 258);(662, 303);(684, 191);(707, 258);(729, 236);(662, 370);(729, 483);(774, 618);(640, 370);(617, 484);(594, 618);(729, 146);(729, 146);(707, 146);(864, 663);(0, 0)
150;(729, 168);(684, 191);(662, 191);(617, 258);(684, 303);(685, 191);(707, 258);(730, 236);(662, 349);(729, 483);(774, 618);(662, 348);(617, 484);(594, 596);(729, 146);(729, 146);(707, 146);(864, 663);(0, 0)
151;(730, 168);(684, 191);(684, 191);(617, 258);(684, 303);(685, 191);(707, 258);(752, 236);(662, 370);(729, 484);(774, 618);(662, 349);(617, 483);(595, 596);(730, 146);(752, 146);(707, 146);(729, 146);(0, 0)
152;(752, 168);(685, 191);(685, 191);(639, 258);(706, 304);(707, 191);(707, 258);(752, 236);(662, 349);(730, 483);(594, 618);(684, 349);(617, 483);(595, 596);(752, 146);(730, 146);(729, 146);(729, 146);(0, 0)
153;(752, 168);(707, 191);(685, 191);(640, 258);(707, 303);(707, 191);(729, 258);(752, 236);(684, 349);(730, 483);(775, 618);(684, 348);(639, 483);(595, 596);(752, 146);(752, 146);(729, 146);(887, 663);(0, 0)
154;(774, 168);(707, 191);(707, 191);(662, 258);(729, 304);(729, 191);(730, 258);(774, 236);(685, 349);(751, 483);(796, 596);(707, 349);(639, 483);(595, 596);(752, 146);(774, 146);(729, 146);(887, 663);(0, 0)
155;(774, 168);(707, 191);(707, 191);(662, 258);(729, 303);(729, 191);(751, 258);(775, 236);(707, 348);(752, 483);(796, 618);(707, 348);(640, 483);(617, 574);(774, 146);(774, 146);(751, 146);(887, 663);(0, 0)
156;(797, 146);(730, 191);(729, 191);(684, 258);(752, 303);(752, 191);(774, 258);(797, 236);(729, 348);(774, 483);(618, 595);(752, 348);(685, 461);(797, 618);(796, 146);(775, 146);(774, 145);(887, 663);(0, 0)
157;(797, 146);(752, 190);(751, 191);(685, 258);(752, 303);(752, 190);(796, 258);(819, 236);(752, 348);(774, 505);(640, 595);(752, 348);(707, 483);(797, 618);(797, 146);(797, 146);(774, 145);(774, 146);(0, 0)
158;(819, 146);(752, 191);(752, 191);(707, 258);(774, 303);(774, 191);(797, 258);(797, 281);(752, 348);(774, 505);(797, 618);(774, 348);(729, 484);(662, 573);(819, 146);(797, 146);(796, 124);(797, 146);(0, 0)
159;(819, 146);(774, 191);(752, 191);(707, 258);(796, 303);(774, 191);(707, 258);(797, 281);(774, 348);(774, 484);(797, 619);(774, 348);(751, 483);(684, 573);(819, 146);(819, 146);(796, 124);(797, 146);(0, 0)
160;(820, 146);(774, 191);(774, 191);(729, 258);(797, 303);(797, 191);(752, 258);(819, 303);(774, 348);(774, 484);(797, 618);(775, 348);(774, 483);(685, 573);(819, 145);(819, 146);(797, 124);(931, 663);(0, 0)
161;(841, 146);(796, 191);(774, 191);(730, 258);(819, 303);(797, 191);(752, 258);(819, 281);(774, 348);(796, 483);(797, 619);(796, 348);(796, 483);(707, 573);(841, 146);(820, 146);(819, 124);(931, 663);(0, 0)
162;(842, 146);(796, 191);(796, 191);(752, 258);(819, 303);(797, 190);(752, 258);(841, 303);(774, 348);(775, 483);(797, 618);(796, 348);(842, 461);(796, 528);(842, 146);(841, 146);(819, 145);(932, 663);(0, 0)
163;(842, 146);(797, 191);(797, 191);(752, 259);(820, 303);(797, 191);(752, 259);(819, 326);(774, 348);(774, 483);(797, 618);(797, 348);(864, 483);(797, 528);(842, 146);(842, 146);(819, 124);(932, 663);(0, 0)
164;(864, 168);(797, 191);(797, 191);(774, 259);(842, 303);(775, 190);(752, 280);(842, 304);(796, 348);(886, 461);(797, 618);(797, 348);(797, 483);(797, 596);(864, 146);(842, 146);(841, 124);(932, 663);(0, 0)
165;(864, 146);(797, 191);(819, 191);(774, 259);(842, 303);(796, 190);(752, 280);(864, 304);(796, 348);(796, 483);(797, 618);(797, 348);(886, 461);(841, 573);(864, 146);(864, 146);(841, 145);(954, 663);(0, 0)
166;(864, 146);(819, 190);(819, 191);(796, 259);(864, 303);(797, 169);(774, 258);(842, 326);(797, 348);(797, 483);(797, 618);(819, 348);(887, 461);(864, 595);(864, 146);(864, 146);(842, 145);(976, 663);(0, 0)
167;(886, 146);(819, 191);(819, 191);(797, 259);(864, 303);(797, 190);(752, 281);(886, 303);(819, 348);(887, 461);(887, 618);(819, 348);(797, 483);(797, 618);(864, 146);(864, 146);(842, 145);(864, 145);(0, 0)
168;(886, 168);(819, 191);(841, 191);(797, 259);(864, 303);(797, 190);(774, 259);(886, 303);(819, 349);(887, 483);(909, 618);(819, 348);(797, 483);(797, 618);(886, 146);(864, 146);(864, 145);(864, 146);(0, 0)
169;(887, 146);(819, 191);(842, 191);(819, 280);(886, 303);(819, 190);(774, 280);(796, 303);(819, 348);(887, 483);(931, 618);(819, 348);(797, 483);(797, 618);(886, 146);(886, 146);(864, 145);(864, 146);(0, 0)
170;(887, 146);(841, 191);(842, 191);(819, 280);(887, 303);(819, 191);(774, 280);(909, 303);(841, 349);(887, 484);(932, 618);(819, 349);(797, 483);(797, 618);(887, 146);(886, 146);(864, 146);(886, 145);(0, 0)
171;(909, 168);(841, 191);(864, 191);(841, 280);(909, 303);(819, 191);(774, 280);(797, 281);(842, 349);(887, 484);(932, 618);(841, 349);(819, 483);(797, 618);(887, 146);(887, 146);(886, 145);(886, 146);(0, 0)
172;(909, 168);(842, 191);(864, 191);(842, 281);(909, 303);(819, 191);(774, 280);(797, 258);(842, 349);(887, 484);(932, 618);(842, 348);(819, 483);(797, 618);(909, 146);(887, 146);(886, 146);(887, 146);(0, 0)
173;(909, 146);(842, 191);(864, 191);(864, 281);(931, 303);(819, 191);(774, 280);(819, 280);(864, 370);(887, 505);(932, 618);(864, 349);(819, 505);(797, 618);(909, 146);(909, 146);(886, 146);(886, 168);(0, 0)
174;(909, 168);(864, 191);(886, 191);(886, 281);(932, 303);(841, 191);(796, 280);(931, 281);(864, 370);(909, 506);(953, 619);(864, 370);(819, 505);(932, 618);(909, 146);(909, 146);(887, 146);(864, 146);(0, 0)
175;(931, 146);(864, 191);(887, 191);(887, 281);(954, 303);(842, 191);(796, 280);(932, 281);(864, 370);(820, 484);(953, 619);(864, 348);(909, 505);(819, 618);(931, 146);(909, 146);(909, 146);(864, 146);(0, 0)
176;(931, 146);(886, 191);(909, 191);(909, 281);(976, 281);(842, 191);(797, 280);(954, 281);(886, 349);(841, 484);(954, 641);(864, 348);(909, 505);(819, 618);(931, 146);(931, 146);(909, 146);(886, 146);(0, 0)
177;(932, 146);(886, 191);(909, 191);(931, 281);(976, 281);(842, 191);(797, 280);(954, 259);(887, 348);(842, 484);(819, 596);(886, 348);(909, 505);(953, 618);(931, 145);(931, 146);(909, 146);(886, 146);(0, 0)
178;(953, 146);(887, 191);(931, 191);(954, 280);(976, 259);(864, 191);(819, 259);(797, 236);(909, 348);(842, 483);(954, 641);(887, 348);(909, 484);(954, 618);(932, 145);(932, 146);(931, 146);(887, 146);(0, 0)
179;(954, 146);(909, 191);(932, 190);(999, 258);(999, 258);(864, 191);(819, 258);(797, 281);(909, 348);(864, 483);(841, 596);(887, 348);(909, 484);(954, 618);(954, 146);(954, 146);(932, 146);(909, 146);(0, 0)
180;(954, 146);(909, 191);(954, 190);(999, 258);(1021, 258);(886, 191);(820, 258);(819, 258);(931, 348);(864, 483);(841, 596);(909, 348);(909, 483);(954, 618);(954, 145);(954, 146);(953, 145);(909, 146);(0, 0)
181;(976, 146);(931, 191);(954, 191);(1021, 258);(1021, 258);(886, 191);(819, 259);(819, 236);(931, 348);(864, 483);(841, 596);(909, 348);(931, 484);(954, 618);(954, 146);(976, 146);(954, 146);(909, 145);(0, 0)
182;(976, 146);(931, 191);(976, 191);(1021, 258);(1021, 258);(886, 191);(819, 280);(819, 236);(932, 348);(886, 483);(841, 596);(909, 348);(931, 506);(954, 618);(976, 146);(976, 146);(954, 146);(909, 145);(0, 0)
183;(954, 168);(931, 191);(976, 190);(1022, 258);(999, 258);(887, 191);(841, 259);(819, 258);(954, 348);(887, 483);(954, 641);(909, 348);(931, 505);(841, 618);(976, 124);(909, 146);(954, 146);(909, 146);(0, 0)
184;(864, 281);(932, 191);(977, 191);(1043, 258);(999, 258);(887, 191);(841, 259);(819, 258);(954, 348);(887, 483);(954, 641);(909, 348);(932, 505);(954, 618);(976, 145);(909, 146);(976, 146);(909, 146);(0, 0)
185;(864, 281);(932, 191);(977, 191);(1044, 258);(1021, 236);(887, 191);(841, 259);(819, 258);(954, 348);(909, 483);(954, 641);(909, 348);(909, 483);(842, 618);(976, 168);(931, 146);(976, 146);(931, 145);(0, 0)
186;(931, 168);(954, 191);(998, 191);(1044, 258);(999, 258);(909, 191);(842, 259);(819, 258);(954, 348);(932, 505);(954, 641);(931, 348);(909, 483);(864, 596);(932, 168);(931, 168);(976, 146);(931, 146);(0, 0)
187;(931, 168);(954, 191);(999, 191);(1044, 258);(999, 258);(909, 191);(842, 259);(819, 258);(976, 348);(932, 484);(864, 618);(931, 348);(931, 483);(954, 640);(932, 168);(931, 168);(976, 146);(931, 146);(0, 0)
188;(931, 168);(954, 191);(999, 191);(1044, 258);(999, 258);(909, 213);(842, 259);(819, 258);(976, 348);(932, 484);(886, 618);(931, 348);(931, 484);(954, 619);(932, 168);(931, 168);(976, 146);(931, 146);(0, 0)
189;(931, 168);(954, 191);(999, 191);(1044, 258);(999, 258);(909, 213);(842, 259);(819, 258);(977, 348);(932, 484);(886, 618);(931, 348);(954, 505);(954, 619);(932, 168);(909, 146);(976, 146);(931, 146);(0, 0)
190;(931, 168);(954, 191);(999, 191);(1044, 258);(999, 258);(909, 213);(842, 259);(819, 258);(977, 348);(953, 483);(887, 618);(931, 348);(932, 483);(954, 619);(954, 146);(909, 146);(976, 146);(931, 146);(0, 0)
191;(931, 168);(954, 191);(1021, 191);(1044, 258);(999, 258);(909, 213);(842, 259);(819, 258);(998, 348);(954, 483);(909, 640);(932, 348);(932, 483);(954, 640);(954, 146);(909, 146);(976, 146);(931, 146);(0, 0)
192;(931, 168);(976, 191);(1021, 191);(1044, 258);(999, 258);(909, 213);(842, 280);(819, 258);(998, 348);(954, 483);(909, 618);(932, 348);(932, 483);(954, 618);(954, 146);(909, 146);(976, 146);(931, 146);(0, 0)
193;(931, 168);(976, 213);(1021, 191);(1044, 258);(999, 258);(909, 213);(842, 280);(819, 258);(999, 348);(976, 483);(932, 618);(932, 348);(954, 483);(932, 618);(864, 281);(931, 168);(976, 146);(931, 146);(0, 0)
194;(931, 169);(976, 213);(1021, 191);(1044, 258);(999, 281);(909, 213);(842, 281);(819, 258);(999, 348);(976, 483);(954, 618);(932, 348);(932, 461);(954, 596);(932, 168);(931, 168);(976, 146);(931, 146);(0, 0)
195;(931, 169);(976, 213);(1021, 191);(1044, 259);(999, 281);(909, 213);(842, 281);(819, 258);(999, 348);(977, 505);(977, 619);(932, 348);(932, 483);(976, 618);(931, 168);(931, 168);(976, 146);(931, 168);(0, 0)
196;(931, 169);(976, 213);(1021, 213);(1044, 259);(999, 281);(909, 214);(842, 281);(819, 258);(999, 348);(977, 483);(999, 618);(932, 348);(953, 484);(976, 618);(931, 169);(931, 168);(976, 146);(931, 168);(0, 0)
197;(931, 190);(976, 213);(1021, 213);(1044, 281);(999, 281);(909, 214);(842, 281);(819, 258);(999, 349);(998, 506);(1021, 618);(953, 349);(954, 506);(999, 640);(931, 190);(931, 168);(976, 146);(931, 168);(0, 0)
198;(931, 190);(976, 213);(1021, 213);(1044, 281);(1066, 303);(909, 214);(842, 281);(819, 258);(999, 370);(977, 506);(1043, 618);(954, 370);(953, 506);(999, 640);(931, 169);(931, 168);(976, 146);(931, 168);(0, 0)
199;(931, 191);(954, 213);(999, 213);(1044, 281);(1066, 303);(909, 214);(864, 281);(819, 258);(999, 371);(977, 506);(1043, 618);(954, 371);(954, 506);(999, 640);(931, 190);(909, 168);(976, 146);(931, 168);(0, 0)
200;(931, 191);(954, 213);(999, 213);(1044, 281);(1066, 303);(909, 214);(864, 281);(819, 258);(999, 370);(976, 506);(1021, 618);(954, 371);(954, 506);(1021, 618);(931, 191);(909, 168);(954, 168);(931, 168);(0, 0)
201;(909, 190);(954, 213);(999, 213);(1044, 281);(1066, 303);(931, 213);(864, 281);(819, 258);(999, 370);(976, 505);(1021, 618);(954, 371);(932, 506);(999, 618);(909, 169);(909, 168);(954, 168);(931, 168);(0, 0)
202;(909, 169);(954, 213);(999, 213);(1044, 280);(1066, 303);(931, 214);(864, 281);(819, 258);(998, 371);(932, 506);(999, 618);(954, 371);(932, 506);(999, 618);(931, 258);(909, 168);(954, 168);(909, 168);(0, 0)
203;(909, 190);(954, 213);(977, 213);(1044, 280);(999, 281);(931, 214);(864, 281);(820, 259);(998, 371);(887, 483);(1021, 618);(976, 371);(887, 483);(931, 618);(909, 169);(909, 168);(954, 146);(909, 168);(0, 0)
204;(909, 191);(954, 213);(977, 213);(1044, 280);(999, 303);(931, 214);(886, 303);(842, 281);(977, 371);(886, 483);(1021, 618);(954, 371);(886, 483);(909, 619);(909, 168);(909, 168);(954, 146);(909, 168);(0, 0)
205;(909, 191);(954, 213);(976, 213);(1043, 280);(1044, 281);(931, 214);(886, 303);(842, 281);(977, 371);(886, 483);(886, 618);(954, 371);(954, 506);(1021, 618);(909, 191);(887, 168);(932, 168);(909, 168);(0, 0)
206;(887, 190);(954, 213);(976, 213);(1022, 280);(1044, 281);(909, 214);(909, 303);(864, 304);(976, 371);(886, 483);(864, 618);(954, 371);(954, 506);(1021, 618);(909, 191);(887, 168);(932, 168);(909, 168);(0, 0)
207;(886, 191);(953, 214);(976, 213);(1021, 280);(1021, 326);(909, 214);(909, 303);(887, 326);(976, 370);(864, 483);(842, 618);(954, 371);(954, 506);(1021, 618);(864, 213);(886, 168);(932, 168);(887, 168);(0, 0)
208;(886, 191);(932, 213);(954, 213);(1021, 280);(976, 303);(909, 214);(909, 303);(886, 326);(976, 371);(864, 483);(1021, 618);(932, 371);(954, 506);(819, 618);(886, 168);(886, 168);(931, 168);(887, 168);(0, 0)
209;(886, 191);(931, 213);(954, 213);(1021, 280);(999, 213);(909, 214);(909, 303);(886, 348);(954, 371);(954, 506);(1021, 618);(931, 371);(864, 484);(819, 618);(887, 191);(865, 168);(931, 168);(886, 168);(0, 0)
210;(864, 190);(931, 214);(954, 213);(999, 281);(954, 304);(887, 235);(909, 325);(865, 348);(954, 371);(864, 505);(1021, 618);(931, 371);(954, 506);(797, 618);(864, 168);(864, 168);(909, 168);(886, 168);(0, 0)
211;(842, 169);(909, 213);(932, 213);(999, 280);(998, 214);(887, 214);(909, 325);(864, 348);(932, 371);(864, 505);(1021, 618);(909, 371);(954, 506);(797, 618);(864, 168);(864, 168);(909, 168);(864, 168);(0, 0)
212;(842, 168);(909, 213);(931, 213);(977, 281);(998, 303);(886, 213);(887, 325);(842, 348);(931, 371);(864, 484);(1021, 618);(909, 371);(954, 506);(796, 618);(842, 168);(842, 168);(909, 146);(864, 168);(0, 0)
213;(820, 168);(887, 213);(909, 213);(976, 281);(932, 281);(864, 213);(886, 304);(841, 348);(909, 371);(842, 483);(797, 596);(887, 371);(954, 506);(999, 618);(842, 168);(841, 146);(886, 146);(842, 168);(0, 0)
