;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
471;(639, 146);(639, 213);(594, 213);(527, 168);(527, 101);(662, 213);(729, 146);(707, 100);(595, 349);(617, 461);(617, 573);(662, 348);(662, 461);(640, 573);(617, 146);(639, 146);(617, 168);(640, 169);(0, 0)
472;(639, 168);(618, 213);(594, 213);(528, 168);(527, 100);(662, 214);(707, 146);(707, 78);(595, 371);(617, 483);(617, 596);(662, 371);(662, 483);(640, 596);(617, 146);(640, 168);(617, 190);(640, 191);(0, 0)
473;(639, 168);(617, 236);(594, 235);(550, 169);(527, 101);(662, 236);(706, 168);(707, 100);(595, 393);(617, 506);(617, 596);(662, 393);(662, 505);(640, 596);(617, 168);(639, 168);(617, 191);(640, 191);(0, 0)
474;(618, 190);(618, 236);(594, 236);(550, 169);(528, 101);(662, 236);(685, 168);(685, 101);(595, 393);(617, 506);(617, 596);(662, 393);(662, 505);(640, 596);(617, 169);(639, 169);(617, 191);(662, 191);(0, 0)
475;(639, 190);(617, 236);(594, 236);(550, 169);(528, 101);(662, 236);(685, 168);(685, 101);(595, 393);(617, 506);(617, 596);(662, 393);(662, 505);(640, 596);(617, 169);(639, 169);(617, 191);(662, 191);(0, 0)
476;(639, 168);(617, 236);(594, 236);(528, 169);(549, 123);(662, 236);(707, 168);(706, 101);(595, 393);(617, 506);(617, 596);(662, 393);(662, 505);(640, 596);(617, 168);(639, 168);(595, 169);(662, 190);(0, 0)
477;(639, 168);(618, 213);(594, 213);(527, 191);(550, 123);(662, 213);(730, 169);(707, 124);(595, 371);(617, 483);(617, 595);(662, 371);(662, 483);(640, 596);(617, 168);(639, 168);(617, 169);(640, 191);(0, 0)
478;(639, 146);(639, 213);(594, 213);(505, 191);(550, 146);(662, 213);(752, 191);(707, 146);(595, 370);(617, 461);(617, 573);(662, 370);(662, 461);(640, 574);(617, 145);(640, 145);(595, 146);(640, 146);(0, 0)
479;(639, 145);(617, 191);(594, 191);(505, 191);(550, 146);(662, 191);(752, 191);(707, 168);(595, 348);(617, 461);(617, 573);(662, 348);(661, 461);(640, 573);(617, 124);(639, 124);(595, 146);(662, 146);(0, 0)
480;(639, 124);(639, 191);(594, 191);(505, 191);(550, 168);(684, 191);(752, 191);(707, 168);(595, 348);(617, 461);(617, 573);(662, 348);(640, 461);(640, 573);(617, 123);(639, 123);(595, 146);(662, 146);(0, 0)
481;(639, 124);(639, 191);(594, 191);(505, 191);(550, 168);(684, 191);(752, 191);(707, 168);(595, 348);(617, 461);(617, 573);(662, 348);(640, 461);(640, 573);(617, 123);(639, 123);(595, 146);(662, 146);(0, 0)
482;(639, 124);(639, 191);(594, 191);(505, 191);(550, 146);(684, 191);(752, 191);(707, 146);(595, 348);(617, 461);(617, 573);(662, 348);(640, 461);(640, 573);(617, 123);(639, 123);(595, 146);(640, 146);(0, 0)
483;(639, 146);(617, 191);(594, 191);(505, 190);(550, 123);(662, 191);(752, 190);(707, 124);(595, 348);(617, 461);(617, 573);(662, 348);(640, 461);(639, 573);(617, 124);(639, 145);(595, 146);(640, 168);(0, 0)
484;(639, 146);(618, 213);(594, 213);(527, 168);(550, 123);(662, 213);(730, 168);(707, 101);(595, 371);(595, 483);(617, 596);(662, 370);(640, 483);(639, 596);(617, 146);(639, 146);(595, 168);(640, 168);(0, 0)
485;(639, 168);(617, 213);(594, 213);(527, 168);(549, 101);(662, 214);(729, 168);(707, 100);(595, 371);(595, 484);(617, 596);(662, 371);(640, 484);(639, 596);(617, 168);(639, 168);(617, 168);(662, 190);(0, 0)
486;(639, 169);(617, 236);(594, 236);(550, 168);(528, 100);(662, 236);(707, 168);(707, 100);(595, 393);(595, 506);(617, 596);(662, 393);(640, 506);(639, 618);(617, 168);(639, 168);(617, 191);(640, 191);(0, 0)
487;(639, 169);(617, 236);(594, 236);(550, 168);(528, 100);(662, 236);(707, 168);(707, 100);(595, 393);(595, 506);(617, 596);(662, 393);(640, 506);(639, 618);(617, 168);(639, 168);(617, 191);(640, 191);(0, 0)
488;(639, 191);(617, 236);(594, 236);(550, 168);(549, 100);(662, 236);(707, 168);(707, 101);(595, 394);(595, 506);(617, 618);(662, 393);(640, 506);(639, 618);(617, 169);(640, 190);(617, 191);(661, 191);(0, 0)
489;(639, 169);(617, 236);(573, 236);(549, 168);(549, 101);(662, 236);(729, 168);(707, 101);(595, 393);(595, 506);(617, 596);(662, 393);(640, 506);(639, 618);(617, 168);(639, 168);(617, 190);(662, 191);(0, 0)
490;(639, 168);(639, 214);(594, 214);(527, 190);(549, 123);(662, 214);(730, 190);(707, 123);(595, 393);(595, 484);(617, 596);(662, 371);(640, 484);(639, 596);(617, 146);(639, 146);(595, 168);(640, 213);(0, 0)
491;(639, 146);(639, 213);(594, 213);(505, 190);(550, 123);(662, 213);(752, 191);(707, 145);(595, 371);(595, 483);(617, 596);(662, 370);(640, 483);(618, 596);(617, 145);(640, 145);(595, 146);(662, 145);(0, 0)
492;(617, 123);(617, 191);(572, 191);(505, 190);(550, 146);(684, 191);(752, 191);(707, 146);(595, 348);(595, 461);(617, 573);(662, 348);(640, 461);(640, 574);(617, 123);(639, 123);(595, 146);(640, 145);(0, 0)
493;(617, 123);(617, 191);(572, 191);(505, 190);(550, 146);(684, 191);(752, 191);(707, 146);(595, 348);(595, 461);(617, 573);(662, 348);(640, 461);(640, 574);(617, 123);(639, 123);(595, 146);(640, 145);(0, 0)
494;(617, 123);(639, 191);(594, 191);(505, 191);(550, 146);(662, 191);(752, 191);(707, 168);(595, 348);(595, 461);(617, 573);(662, 348);(640, 461);(640, 573);(617, 123);(639, 123);(595, 145);(640, 124);(0, 0)
495;(639, 101);(639, 169);(573, 169);(505, 190);(549, 145);(684, 190);(752, 191);(707, 146);(595, 348);(617, 461);(617, 573);(662, 348);(640, 461);(640, 573);(617, 101);(639, 101);(595, 123);(640, 123);(0, 0)
496;(639, 101);(639, 169);(594, 190);(505, 169);(527, 123);(684, 169);(752, 191);(729, 123);(595, 348);(617, 461);(617, 573);(662, 348);(661, 461);(640, 573);(617, 101);(639, 101);(595, 123);(640, 124);(0, 0)
497;(639, 123);(639, 190);(573, 191);(505, 168);(505, 101);(684, 190);(752, 190);(730, 101);(595, 348);(617, 461);(617, 574);(662, 348);(662, 461);(640, 573);(617, 123);(639, 123);(595, 145);(640, 124);(0, 0)
498;(617, 123);(639, 191);(572, 191);(505, 168);(482, 101);(684, 191);(752, 168);(752, 100);(595, 370);(617, 483);(617, 596);(662, 349);(662, 483);(640, 596);(617, 123);(639, 123);(595, 146);(640, 146);(0, 0)
499;(617, 123);(639, 191);(572, 191);(505, 168);(482, 101);(684, 191);(752, 168);(752, 100);(595, 370);(617, 483);(617, 596);(662, 370);(662, 483);(640, 596);(617, 123);(639, 123);(595, 146);(640, 146);(0, 0)
500;(617, 146);(639, 213);(572, 213);(528, 190);(482, 101);(684, 213);(730, 191);(774, 101);(595, 371);(617, 505);(617, 618);(662, 371);(662, 505);(640, 596);(617, 146);(639, 146);(595, 168);(640, 168);(0, 0)
501;(617, 168);(639, 235);(594, 235);(549, 191);(482, 124);(684, 235);(729, 190);(796, 101);(595, 393);(617, 506);(618, 618);(662, 393);(662, 506);(640, 596);(617, 168);(639, 168);(595, 191);(640, 169);(0, 0)
502;(617, 191);(639, 236);(594, 236);(527, 213);(482, 146);(684, 236);(729, 191);(774, 146);(595, 415);(617, 528);(617, 618);(662, 415);(662, 528);(640, 618);(617, 190);(639, 190);(595, 191);(640, 191);(0, 0)
503;(617, 191);(639, 258);(573, 258);(505, 235);(460, 169);(684, 258);(752, 235);(774, 168);(595, 416);(617, 529);(617, 618);(662, 416);(662, 528);(640, 618);(617, 190);(639, 190);(595, 191);(640, 191);(0, 0)
504;(617, 191);(639, 258);(573, 258);(505, 258);(460, 213);(684, 236);(752, 258);(774, 191);(595, 416);(595, 529);(617, 619);(662, 416);(662, 528);(662, 596);(617, 169);(639, 169);(595, 191);(662, 191);(0, 0)
505;(617, 191);(639, 258);(573, 258);(505, 258);(460, 213);(684, 236);(752, 258);(774, 191);(595, 416);(595, 529);(617, 619);(662, 416);(662, 528);(662, 596);(617, 169);(639, 169);(595, 191);(662, 191);(0, 0)
506;(617, 190);(639, 236);(573, 258);(505, 258);(438, 236);(684, 236);(752, 259);(774, 214);(595, 416);(595, 528);(617, 619);(662, 415);(662, 506);(662, 595);(617, 168);(639, 168);(595, 190);(662, 190);(0, 0)
507;(617, 168);(639, 236);(573, 236);(505, 281);(437, 258);(684, 236);(751, 281);(797, 236);(595, 415);(617, 528);(617, 618);(662, 394);(662, 506);(662, 596);(617, 168);(639, 168);(595, 168);(662, 168);(0, 0)
508;(639, 168);(639, 236);(573, 236);(527, 281);(438, 303);(684, 236);(751, 281);(797, 280);(595, 393);(617, 506);(639, 618);(662, 393);(684, 506);(662, 618);(617, 146);(640, 146);(617, 168);(662, 168);(0, 0)
509;(639, 146);(639, 235);(573, 235);(527, 281);(460, 326);(684, 235);(751, 281);(819, 303);(595, 393);(617, 506);(639, 618);(662, 393);(684, 506);(684, 619);(617, 146);(640, 146);(595, 168);(662, 168);(0, 0)
510;(639, 146);(639, 235);(594, 235);(527, 303);(460, 348);(685, 235);(751, 303);(819, 326);(617, 393);(617, 506);(639, 618);(662, 393);(684, 506);(685, 641);(617, 146);(640, 146);(617, 168);(662, 168);(0, 0)
511;(639, 146);(639, 235);(594, 235);(527, 303);(460, 348);(685, 235);(751, 303);(819, 326);(617, 393);(617, 506);(639, 618);(662, 393);(684, 506);(685, 641);(617, 146);(640, 146);(617, 168);(662, 168);(0, 0)
512;(639, 168);(639, 236);(573, 236);(527, 325);(460, 348);(685, 236);(751, 303);(797, 348);(617, 415);(617, 528);(639, 618);(684, 394);(684, 528);(707, 641);(617, 146);(640, 146);(617, 168);(662, 168);(0, 0)
513;(639, 168);(639, 236);(594, 236);(527, 326);(460, 370);(685, 236);(751, 326);(819, 349);(617, 416);(617, 529);(639, 618);(684, 416);(685, 529);(707, 663);(617, 168);(640, 168);(617, 168);(662, 168);(0, 0)
514;(639, 190);(639, 258);(594, 258);(527, 326);(460, 371);(685, 258);(752, 326);(819, 371);(617, 438);(618, 550);(639, 619);(684, 416);(707, 550);(729, 685);(618, 168);(640, 168);(617, 191);(662, 191);(0, 0)
515;(640, 191);(639, 258);(594, 258);(527, 326);(460, 371);(685, 259);(752, 348);(819, 371);(617, 438);(639, 550);(639, 619);(685, 416);(707, 529);(729, 685);(639, 168);(662, 169);(617, 191);(662, 191);(0, 0)
516;(640, 190);(640, 258);(594, 258);(527, 326);(438, 371);(706, 258);(752, 348);(819, 371);(617, 438);(617, 550);(639, 618);(685, 416);(707, 528);(729, 686);(639, 168);(662, 168);(617, 191);(662, 191);(0, 0)
517;(640, 190);(640, 258);(594, 258);(527, 326);(438, 371);(706, 258);(752, 348);(819, 371);(617, 438);(617, 550);(639, 618);(685, 416);(707, 528);(729, 686);(639, 168);(662, 168);(617, 191);(662, 191);(0, 0)
518;(639, 168);(639, 258);(573, 258);(527, 326);(438, 371);(706, 258);(752, 348);(819, 371);(617, 438);(617, 573);(618, 618);(685, 416);(707, 529);(729, 686);(617, 168);(640, 168);(617, 190);(662, 190);(0, 0)
519;(639, 168);(639, 236);(572, 236);(527, 326);(459, 371);(706, 236);(752, 326);(819, 371);(617, 416);(594, 573);(617, 596);(685, 416);(707, 529);(729, 686);(617, 146);(640, 146);(617, 168);(662, 168);(0, 0)
520;(639, 168);(639, 236);(572, 236);(527, 326);(460, 371);(685, 236);(752, 326);(819, 349);(617, 416);(572, 550);(595, 596);(684, 416);(707, 529);(729, 686);(617, 146);(640, 146);(595, 168);(662, 168);(0, 0)
521;(617, 146);(639, 236);(572, 236);(505, 326);(460, 371);(685, 236);(752, 304);(819, 348);(595, 416);(550, 528);(573, 618);(684, 415);(707, 529);(729, 686);(617, 146);(639, 145);(595, 168);(662, 146);(0, 0)
522;(617, 146);(617, 235);(572, 236);(505, 326);(459, 371);(684, 214);(751, 303);(819, 348);(594, 394);(527, 506);(549, 640);(662, 415);(685, 528);(729, 686);(595, 146);(617, 145);(594, 168);(640, 146);(0, 0)
523;(617, 146);(617, 235);(572, 236);(505, 326);(459, 371);(684, 214);(751, 303);(819, 348);(594, 394);(527, 506);(549, 640);(662, 394);(685, 528);(729, 686);(595, 146);(617, 145);(594, 168);(640, 146);(0, 0)
524;(617, 146);(617, 236);(550, 236);(505, 326);(438, 371);(684, 214);(730, 303);(819, 326);(594, 394);(505, 506);(505, 641);(662, 394);(685, 529);(729, 686);(595, 146);(617, 145);(572, 168);(639, 146);(0, 0)
525;(595, 168);(617, 236);(550, 236);(505, 326);(437, 393);(662, 236);(730, 303);(819, 326);(572, 416);(504, 528);(460, 663);(640, 416);(685, 529);(729, 686);(594, 146);(617, 146);(572, 168);(639, 168);(0, 0)
526;(595, 168);(595, 236);(550, 258);(504, 348);(415, 393);(662, 236);(730, 303);(819, 326);(572, 416);(482, 529);(437, 664);(640, 416);(685, 550);(707, 686);(572, 168);(595, 168);(572, 168);(617, 168);(0, 0)
527;(594, 190);(595, 258);(549, 259);(482, 348);(415, 394);(662, 258);(729, 304);(819, 348);(550, 438);(460, 551);(437, 686);(639, 438);(684, 551);(707, 686);(572, 168);(595, 168);(550, 191);(617, 190);(0, 0)
528;(572, 191);(594, 280);(527, 281);(460, 370);(393, 415);(640, 258);(729, 326);(797, 348);(527, 438);(460, 551);(437, 686);(617, 438);(662, 551);(707, 686);(572, 190);(594, 169);(550, 191);(617, 191);(0, 0)
529;(572, 191);(594, 280);(527, 281);(460, 370);(393, 415);(640, 258);(729, 326);(797, 348);(527, 438);(460, 551);(437, 686);(617, 438);(662, 551);(707, 686);(572, 190);(594, 169);(550, 191);(617, 191);(0, 0)
530;(572, 191);(572, 280);(527, 281);(460, 370);(393, 416);(639, 259);(729, 326);(796, 348);(527, 438);(460, 551);(437, 686);(595, 438);(662, 551);(707, 686);(550, 190);(594, 169);(549, 191);(595, 191);(0, 0)
