;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
230;(886, 190);(886, 258);(841, 258);(820, 281);(864, 259);(932, 236);(954, 281);(909, 258);(841, 416);(775, 528);(730, 641);(909, 416);(954, 528);(977, 641);(864, 168);(887, 168);(864, 191);(909, 190);(0, 0)
231;(864, 169);(864, 236);(819, 236);(797, 303);(841, 281);(909, 236);(932, 303);(887, 280);(819, 416);(774, 528);(729, 663);(887, 416);(932, 528);(977, 641);(842, 168);(864, 168);(820, 191);(886, 169);(0, 0)
232;(841, 168);(841, 236);(775, 236);(752, 303);(797, 303);(887, 236);(931, 304);(864, 281);(796, 416);(752, 528);(729, 663);(864, 415);(909, 528);(976, 640);(819, 168);(842, 168);(819, 168);(864, 168);(0, 0)
233;(841, 168);(841, 236);(775, 236);(752, 303);(797, 303);(887, 236);(931, 304);(865, 281);(796, 416);(752, 528);(729, 663);(864, 415);(909, 528);(976, 640);(819, 168);(842, 168);(819, 168);(864, 168);(0, 0)
234;(819, 168);(819, 236);(752, 236);(729, 304);(774, 326);(864, 236);(909, 326);(864, 303);(774, 394);(730, 528);(729, 663);(842, 394);(887, 506);(954, 619);(797, 146);(819, 146);(775, 168);(841, 168);(0, 0)
235;(796, 146);(796, 236);(729, 236);(707, 325);(730, 348);(842, 236);(886, 325);(841, 348);(752, 393);(729, 528);(729, 663);(819, 393);(864, 506);(887, 619);(774, 146);(797, 146);(752, 168);(819, 168);(0, 0)
236;(774, 146);(774, 236);(707, 235);(684, 325);(707, 371);(819, 236);(864, 325);(841, 349);(729, 393);(707, 528);(729, 663);(797, 393);(841, 506);(841, 618);(752, 146);(774, 146);(730, 146);(797, 146);(0, 0)
237;(751, 146);(751, 235);(684, 235);(662, 325);(662, 393);(797, 235);(820, 303);(819, 371);(707, 393);(707, 528);(729, 641);(774, 393);(797, 528);(774, 596);(729, 145);(752, 145);(707, 146);(774, 146);(0, 0)
238;(729, 146);(729, 235);(662, 235);(640, 325);(640, 393);(774, 235);(797, 303);(819, 371);(685, 394);(685, 528);(707, 641);(752, 393);(774, 528);(729, 596);(707, 145);(729, 145);(706, 146);(752, 146);(0, 0)
239;(729, 146);(729, 235);(662, 235);(640, 325);(640, 393);(774, 235);(797, 303);(819, 371);(685, 394);(685, 528);(707, 641);(752, 393);(774, 528);(729, 596);(707, 145);(729, 145);(706, 146);(752, 146);(0, 0)
240;(707, 146);(707, 236);(640, 236);(639, 325);(617, 393);(752, 235);(796, 304);(797, 393);(662, 393);(684, 528);(707, 663);(730, 393);(729, 528);(684, 618);(685, 146);(707, 146);(684, 146);(729, 146);(0, 0)
241;(684, 146);(684, 236);(618, 236);(617, 326);(595, 394);(751, 236);(774, 325);(797, 393);(640, 394);(662, 506);(707, 663);(707, 394);(707, 528);(640, 596);(662, 146);(685, 146);(662, 168);(707, 168);(0, 0)
242;(662, 168);(662, 236);(617, 236);(595, 326);(572, 393);(729, 236);(752, 326);(774, 393);(639, 394);(640, 528);(685, 641);(685, 415);(662, 528);(617, 618);(662, 146);(662, 146);(639, 168);(685, 168);(0, 0)
243;(640, 168);(640, 236);(595, 258);(572, 326);(550, 393);(707, 236);(730, 326);(752, 394);(617, 415);(595, 506);(662, 640);(684, 416);(639, 528);(595, 618);(639, 168);(662, 168);(617, 168);(684, 168);(0, 0)
244;(617, 169);(639, 258);(573, 258);(572, 326);(528, 393);(685, 258);(729, 326);(730, 415);(595, 415);(572, 506);(639, 618);(662, 416);(639, 528);(572, 640);(617, 168);(639, 168);(595, 190);(662, 169);(0, 0)
245;(617, 169);(639, 258);(573, 258);(572, 326);(528, 393);(685, 258);(729, 326);(730, 415);(595, 415);(572, 506);(639, 618);(662, 416);(639, 528);(572, 640);(617, 168);(639, 168);(595, 190);(662, 169);(0, 0)
246;(617, 168);(617, 258);(572, 258);(549, 326);(505, 393);(662, 258);(707, 326);(707, 416);(572, 394);(550, 505);(594, 618);(639, 416);(617, 528);(595, 618);(595, 168);(617, 168);(594, 169);(639, 169);(0, 0)
247;(595, 168);(595, 236);(550, 236);(527, 326);(505, 393);(662, 236);(684, 326);(662, 393);(572, 393);(527, 483);(550, 596);(639, 394);(617, 528);(572, 640);(594, 168);(595, 168);(572, 168);(617, 168);(0, 0)
248;(572, 168);(594, 236);(528, 236);(505, 303);(482, 371);(639, 236);(662, 326);(595, 371);(550, 393);(505, 483);(528, 596);(617, 393);(595, 528);(572, 641);(572, 146);(594, 146);(550, 168);(617, 168);(0, 0)
249;(550, 146);(572, 213);(527, 214);(504, 281);(460, 348);(617, 213);(618, 303);(550, 348);(527, 371);(482, 483);(505, 596);(595, 371);(595, 506);(594, 641);(550, 145);(572, 145);(527, 146);(594, 146);(0, 0)
250;(528, 145);(550, 213);(505, 213);(482, 281);(438, 326);(595, 213);(595, 303);(505, 304);(527, 371);(460, 483);(482, 596);(594, 371);(594, 505);(594, 640);(527, 123);(550, 123);(505, 146);(572, 146);(0, 0)
251;(528, 145);(550, 213);(505, 213);(482, 303);(438, 326);(595, 213);(595, 303);(505, 304);(527, 371);(460, 483);(482, 596);(594, 371);(594, 505);(594, 619);(527, 123);(550, 123);(505, 146);(572, 146);(0, 0)
252;(505, 145);(527, 213);(483, 213);(460, 281);(437, 303);(572, 191);(572, 281);(482, 281);(505, 371);(438, 483);(438, 596);(572, 371);(594, 484);(595, 618);(505, 123);(527, 123);(483, 146);(550, 145);(0, 0)
253;(482, 145);(527, 213);(482, 213);(482, 281);(459, 258);(550, 191);(527, 281);(460, 259);(504, 371);(437, 483);(415, 596);(550, 371);(572, 505);(617, 618);(482, 123);(505, 123);(527, 168);(527, 145);(0, 0)
254;(460, 146);(505, 213);(482, 213);(460, 281);(415, 258);(527, 213);(483, 259);(437, 258);(482, 371);(415, 483);(392, 618);(549, 393);(572, 506);(617, 618);(460, 123);(482, 124);(505, 168);(505, 146);(0, 0)
255;(438, 168);(483, 214);(482, 213);(438, 303);(415, 258);(505, 213);(438, 281);(393, 258);(460, 393);(415, 505);(370, 618);(527, 393);(572, 506);(617, 618);(438, 146);(460, 146);(482, 191);(482, 168);(0, 0)
256;(415, 190);(482, 236);(460, 236);(415, 303);(415, 258);(482, 236);(415, 281);(392, 258);(460, 415);(392, 506);(370, 640);(505, 415);(572, 528);(639, 619);(415, 168);(437, 168);(460, 169);(460, 169);(0, 0)
257;(415, 190);(482, 236);(460, 236);(415, 303);(415, 258);(482, 236);(415, 281);(392, 258);(460, 415);(392, 506);(370, 640);(505, 415);(572, 528);(639, 619);(415, 168);(437, 168);(460, 169);(460, 169);(0, 0)
258;(415, 191);(460, 258);(460, 258);(392, 326);(392, 280);(460, 258);(370, 281);(370, 259);(437, 416);(370, 506);(348, 641);(482, 438);(550, 529);(639, 640);(437, 191);(415, 191);(437, 191);(460, 191);(0, 0)
259;(393, 213);(437, 280);(459, 281);(370, 326);(370, 281);(437, 281);(348, 303);(348, 281);(438, 438);(347, 506);(639, 640);(460, 438);(549, 551);(347, 641);(415, 213);(415, 191);(415, 213);(437, 213);(0, 0)
260;(392, 213);(415, 281);(415, 280);(348, 326);(347, 281);(437, 280);(347, 325);(326, 281);(415, 438);(325, 506);(347, 640);(438, 438);(527, 551);(348, 663);(370, 213);(392, 213);(415, 213);(415, 213);(0, 0)
261;(370, 191);(415, 259);(415, 259);(370, 348);(347, 303);(415, 259);(348, 326);(325, 303);(437, 416);(482, 551);(595, 618);(415, 416);(325, 506);(347, 641);(392, 213);(392, 191);(393, 213);(415, 213);(0, 0)
262;(370, 191);(415, 258);(415, 258);(370, 325);(325, 303);(393, 258);(370, 326);(325, 326);(415, 416);(325, 506);(347, 641);(415, 416);(438, 551);(572, 596);(370, 191);(370, 191);(392, 191);(393, 191);(0, 0)
263;(370, 191);(415, 258);(415, 258);(370, 325);(325, 303);(393, 258);(370, 326);(325, 326);(415, 416);(325, 506);(347, 641);(415, 416);(438, 551);(572, 596);(370, 191);(370, 191);(392, 191);(393, 191);(0, 0)
264;(348, 190);(393, 236);(392, 236);(370, 325);(325, 348);(415, 236);(392, 326);(325, 348);(393, 415);(325, 506);(348, 641);(415, 415);(393, 550);(527, 595);(370, 190);(348, 168);(370, 191);(392, 190);(0, 0)
265;(347, 168);(392, 236);(370, 236);(370, 326);(325, 370);(393, 236);(415, 326);(325, 371);(393, 393);(347, 506);(348, 641);(415, 394);(348, 506);(460, 573);(348, 168);(348, 168);(370, 168);(370, 169);(0, 0)
266;(325, 168);(371, 236);(370, 236);(370, 326);(325, 371);(393, 236);(415, 326);(370, 393);(392, 371);(325, 483);(347, 640);(415, 371);(325, 483);(415, 551);(347, 168);(347, 168);(348, 168);(370, 168);(0, 0)
267;(325, 168);(370, 236);(370, 236);(370, 326);(347, 370);(393, 236);(437, 326);(393, 393);(370, 371);(280, 438);(348, 640);(415, 393);(280, 438);(347, 618);(347, 168);(325, 168);(348, 168);(370, 168);(0, 0)
268;(325, 169);(370, 258);(348, 258);(348, 348);(325, 348);(393, 236);(437, 326);(415, 394);(370, 393);(258, 393);(348, 641);(393, 394);(347, 505);(347, 641);(325, 190);(325, 168);(348, 169);(348, 169);(0, 0)
269;(325, 169);(370, 258);(348, 258);(348, 348);(325, 348);(393, 236);(437, 326);(415, 394);(370, 393);(258, 393);(348, 641);(393, 394);(347, 506);(347, 641);(325, 190);(325, 168);(348, 169);(348, 190);(0, 0)
270;(303, 191);(370, 258);(347, 259);(348, 348);(303, 371);(393, 258);(438, 326);(437, 394);(370, 393);(258, 370);(347, 641);(392, 415);(325, 506);(347, 641);(325, 191);(325, 169);(347, 191);(348, 191);(0, 0)
271;(303, 191);(370, 259);(326, 281);(348, 348);(280, 303);(393, 258);(438, 326);(415, 415);(348, 393);(258, 348);(347, 641);(392, 394);(258, 348);(347, 641);(325, 191);(325, 191);(347, 191);(348, 191);(0, 0)
272;(303, 191);(370, 259);(326, 281);(348, 348);(325, 393);(392, 258);(438, 326);(415, 394);(348, 393);(258, 370);(347, 641);(392, 416);(258, 370);(347, 641);(325, 191);(325, 191);(347, 191);(348, 191);(0, 0)
273;(303, 191);(370, 258);(347, 259);(347, 348);(347, 371);(392, 258);(437, 326);(370, 393);(348, 393);(258, 393);(347, 640);(393, 394);(325, 506);(347, 641);(303, 191);(325, 190);(325, 191);(348, 191);(0, 0)
274;(303, 190);(370, 258);(347, 258);(347, 326);(325, 370);(392, 236);(415, 326);(347, 371);(370, 393);(325, 528);(347, 641);(415, 393);(280, 438);(370, 528);(303, 168);(325, 168);(348, 213);(348, 191);(0, 0)
275;(303, 190);(370, 258);(347, 258);(347, 326);(325, 370);(392, 236);(415, 326);(347, 371);(370, 393);(325, 528);(347, 641);(415, 393);(280, 438);(370, 528);(303, 168);(325, 168);(348, 213);(348, 191);(0, 0)
276;(303, 190);(370, 236);(347, 258);(348, 326);(302, 370);(370, 236);(392, 325);(303, 348);(392, 393);(325, 505);(347, 641);(414, 393);(303, 483);(437, 551);(303, 168);(325, 168);(437, 551);(348, 190);(0, 0)
277;(325, 169);(370, 236);(348, 236);(347, 304);(303, 326);(370, 236);(348, 304);(302, 326);(392, 393);(325, 506);(348, 641);(415, 393);(370, 506);(482, 573);(325, 168);(325, 168);(325, 168);(370, 190);(0, 0)
278;(325, 190);(370, 236);(370, 236);(325, 303);(302, 303);(370, 236);(325, 303);(280, 304);(392, 393);(347, 506);(348, 641);(415, 393);(415, 528);(527, 573);(325, 168);(325, 168);(325, 168);(370, 190);(0, 0)
279;(325, 191);(370, 236);(370, 236);(347, 326);(302, 281);(370, 236);(303, 303);(280, 303);(392, 394);(326, 506);(347, 641);(415, 393);(459, 528);(572, 595);(325, 168);(347, 169);(347, 191);(370, 191);(0, 0)
280;(325, 191);(370, 258);(392, 258);(370, 326);(303, 303);(348, 258);(302, 303);(280, 303);(393, 416);(325, 506);(348, 641);(437, 416);(504, 528);(594, 596);(325, 191);(347, 191);(370, 213);(370, 191);(0, 0)
281;(325, 191);(370, 258);(392, 258);(371, 326);(303, 303);(370, 258);(302, 303);(280, 303);(393, 416);(325, 506);(348, 641);(437, 416);(483, 528);(594, 596);(325, 191);(347, 191);(370, 213);(370, 191);(0, 0)
282;(326, 213);(370, 258);(392, 259);(370, 348);(303, 303);(370, 280);(302, 303);(280, 303);(393, 416);(325, 506);(347, 641);(437, 416);(527, 528);(617, 596);(325, 213);(348, 213);(370, 236);(370, 213);(0, 0)
283;(347, 236);(370, 281);(392, 281);(370, 348);(303, 303);(370, 281);(281, 325);(280, 303);(415, 438);(325, 506);(347, 641);(438, 438);(528, 528);(639, 618);(325, 214);(348, 214);(370, 258);(392, 235);(0, 0)
284;(347, 258);(392, 303);(392, 303);(303, 348);(303, 303);(371, 303);(302, 326);(280, 304);(415, 460);(325, 506);(347, 641);(459, 439);(549, 551);(640, 641);(347, 236);(348, 236);(325, 281);(392, 236);(0, 0)
285;(348, 258);(392, 303);(370, 303);(325, 371);(325, 325);(392, 303);(302, 326);(281, 304);(415, 461);(325, 528);(347, 641);(460, 460);(550, 551);(661, 641);(347, 236);(370, 236);(325, 281);(392, 258);(0, 0)
286;(348, 258);(392, 303);(415, 303);(303, 371);(325, 326);(370, 303);(303, 348);(302, 304);(415, 461);(325, 528);(347, 641);(459, 460);(549, 551);(348, 663);(347, 236);(370, 236);(325, 281);(392, 258);(0, 0)
287;(348, 258);(392, 303);(415, 303);(303, 371);(325, 326);(370, 303);(303, 348);(302, 325);(415, 461);(325, 528);(347, 641);(460, 461);(550, 551);(662, 641);(347, 236);(370, 236);(325, 281);(392, 258);(0, 0)
288;(347, 236);(392, 303);(392, 281);(325, 371);(325, 326);(370, 303);(325, 348);(302, 326);(393, 460);(325, 506);(347, 641);(438, 439);(527, 551);(639, 618);(347, 235);(348, 235);(370, 258);(392, 236);(0, 0)
289;(347, 235);(392, 281);(370, 281);(347, 348);(303, 304);(392, 281);(326, 348);(281, 326);(393, 438);(325, 528);(347, 641);(437, 438);(505, 550);(617, 618);(325, 213);(348, 213);(347, 213);(392, 213);(0, 0)
290;(347, 213);(370, 258);(370, 258);(370, 326);(325, 326);(392, 258);(370, 348);(303, 348);(392, 416);(325, 506);(347, 641);(437, 416);(460, 550);(594, 618);(325, 191);(348, 191);(370, 213);(370, 191);(0, 0)
291;(325, 191);(370, 258);(348, 258);(348, 326);(325, 348);(393, 236);(415, 326);(325, 349);(392, 394);(325, 506);(347, 641);(437, 393);(415, 528);(549, 596);(325, 169);(348, 169);(325, 191);(370, 190);(0, 0)
292;(325, 190);(370, 236);(347, 258);(348, 326);(303, 371);(393, 236);(415, 326);(370, 371);(392, 393);(325, 505);(347, 641);(415, 393);(370, 506);(483, 573);(325, 168);(347, 168);(303, 190);(370, 168);(0, 0)
293;(325, 190);(370, 236);(347, 258);(348, 326);(303, 371);(393, 236);(415, 326);(370, 371);(392, 393);(325, 505);(347, 641);(415, 393);(370, 506);(483, 573);(325, 168);(347, 168);(303, 190);(370, 168);(0, 0)
294;(325, 169);(370, 236);(325, 236);(347, 326);(303, 393);(414, 236);(438, 325);(393, 393);(370, 393);(325, 483);(347, 641);(415, 393);(347, 483);(437, 551);(325, 168);(347, 168);(303, 190);(370, 168);(0, 0)
295;(325, 168);(370, 236);(325, 236);(325, 326);(303, 393);(415, 236);(460, 304);(437, 393);(370, 371);(302, 438);(347, 641);(415, 393);(325, 506);(347, 641);(325, 168);(347, 168);(325, 169);(370, 168);(0, 0)
296;(325, 190);(370, 236);(325, 258);(325, 326);(303, 393);(415, 236);(460, 304);(460, 371);(370, 393);(280, 415);(347, 641);(415, 393);(325, 506);(370, 506);(325, 168);(347, 168);(303, 190);(370, 168);(0, 0)
297;(326, 191);(370, 258);(325, 259);(325, 348);(325, 348);(415, 236);(482, 303);(482, 393);(348, 393);(258, 371);(347, 641);(415, 393);(280, 393);(326, 483);(325, 169);(348, 168);(325, 191);(370, 190);(0, 0)
298;(326, 191);(370, 258);(325, 281);(325, 348);(325, 348);(415, 258);(482, 304);(482, 393);(348, 394);(258, 371);(347, 641);(393, 416);(280, 393);(347, 663);(325, 191);(348, 190);(325, 191);(370, 191);(0, 0)
299;(326, 191);(370, 258);(325, 281);(325, 348);(325, 348);(415, 258);(482, 304);(482, 393);(348, 394);(258, 371);(347, 641);(393, 416);(281, 371);(347, 663);(325, 191);(348, 190);(325, 191);(370, 191);(0, 0)
300;(326, 191);(370, 258);(325, 281);(325, 349);(325, 348);(415, 258);(482, 325);(460, 393);(348, 394);(280, 393);(347, 641);(415, 394);(302, 393);(347, 641);(325, 191);(347, 191);(325, 191);(370, 191);(0, 0)
301;(325, 191);(370, 258);(325, 280);(325, 349);(303, 393);(415, 258);(460, 326);(437, 371);(370, 393);(280, 416);(347, 641);(415, 393);(325, 506);(370, 506);(325, 191);(347, 190);(325, 191);(370, 191);(0, 0)
302;(325, 191);(370, 258);(325, 258);(325, 348);(302, 415);(415, 236);(460, 325);(392, 371);(370, 393);(302, 439);(347, 641);(415, 393);(325, 483);(415, 529);(325, 169);(347, 169);(303, 191);(370, 191);(0, 0)
303;(325, 190);(370, 258);(325, 258);(325, 348);(281, 393);(393, 236);(437, 326);(370, 348);(392, 393);(347, 484);(347, 641);(437, 393);(347, 484);(460, 551);(325, 168);(325, 168);(325, 168);(370, 169);(0, 0)
304;(325, 169);(370, 236);(325, 258);(348, 304);(325, 326);(393, 236);(414, 325);(325, 326);(392, 393);(348, 505);(348, 641);(437, 393);(392, 506);(505, 573);(325, 168);(325, 168);(370, 191);(370, 169);(0, 0)
305;(325, 169);(370, 236);(325, 258);(348, 304);(325, 326);(393, 236);(414, 325);(325, 326);(392, 393);(348, 505);(348, 641);(437, 393);(392, 506);(505, 573);(325, 168);(325, 168);(370, 191);(370, 169);(0, 0)
306;(325, 190);(370, 236);(348, 258);(348, 304);(303, 304);(392, 236);(370, 325);(303, 325);(392, 393);(347, 506);(348, 640);(437, 393);(415, 528);(550, 574);(325, 168);(325, 168);(325, 168);(370, 190);(0, 0)
307;(325, 191);(370, 236);(392, 236);(326, 303);(303, 303);(370, 258);(347, 325);(302, 303);(415, 415);(347, 506);(595, 596);(437, 394);(460, 528);(348, 663);(303, 190);(325, 169);(348, 191);(348, 191);(0, 0)
308;(325, 191);(370, 258);(392, 258);(370, 348);(303, 303);(370, 258);(303, 325);(281, 303);(415, 416);(325, 506);(617, 618);(437, 416);(505, 528);(348, 663);(325, 191);(325, 191);(348, 191);(370, 191);(0, 0)
309;(325, 214);(370, 281);(392, 281);(325, 348);(303, 303);(370, 281);(303, 326);(280, 303);(460, 416);(527, 529);(639, 619);(415, 438);(325, 528);(348, 641);(325, 213);(347, 213);(370, 236);(370, 213);(0, 0)
310;(325, 236);(392, 303);(393, 303);(370, 370);(303, 303);(370, 303);(302, 326);(302, 303);(415, 460);(325, 528);(348, 641);(459, 439);(550, 550);(348, 663);(325, 236);(347, 235);(370, 258);(370, 236);(0, 0)
311;(325, 236);(392, 303);(393, 303);(370, 370);(303, 303);(370, 303);(302, 326);(302, 303);(415, 460);(325, 528);(348, 641);(460, 439);(550, 551);(348, 663);(325, 236);(347, 235);(370, 258);(370, 236);(0, 0)
312;(326, 258);(392, 303);(392, 303);(303, 371);(303, 303);(392, 303);(281, 348);(302, 303);(415, 461);(325, 528);(348, 641);(460, 461);(549, 551);(639, 640);(325, 236);(347, 236);(370, 258);(370, 258);(0, 0)
313;(325, 258);(392, 303);(414, 303);(303, 371);(303, 326);(371, 304);(302, 348);(281, 304);(415, 461);(325, 528);(348, 641);(460, 461);(549, 551);(348, 663);(325, 236);(347, 236);(370, 281);(370, 258);(0, 0)
314;(325, 236);(371, 281);(392, 281);(348, 371);(303, 326);(370, 303);(303, 348);(280, 325);(414, 460);(303, 528);(348, 641);(438, 460);(527, 551);(617, 618);(325, 214);(347, 214);(370, 236);(370, 236);(0, 0)
315;(325, 213);(370, 281);(392, 280);(325, 326);(303, 326);(370, 281);(325, 348);(281, 326);(393, 438);(325, 528);(348, 641);(437, 438);(505, 529);(617, 618);(303, 213);(347, 213);(348, 213);(370, 213);(0, 0)
316;(325, 191);(370, 258);(348, 258);(348, 326);(303, 304);(370, 258);(370, 326);(302, 326);(392, 416);(325, 506);(348, 641);(437, 416);(482, 528);(573, 596);(325, 191);(325, 191);(348, 191);(370, 191);(0, 0)
317;(325, 191);(370, 258);(348, 258);(348, 326);(303, 304);(370, 258);(370, 326);(302, 326);(392, 416);(325, 506);(348, 641);(437, 416);(482, 528);(573, 596);(325, 191);(325, 191);(348, 191);(370, 191);(0, 0)
318;(325, 168);(370, 236);(326, 258);(347, 304);(303, 348);(392, 236);(393, 326);(325, 348);(371, 394);(325, 506);(347, 641);(415, 393);(438, 528);(550, 595);(325, 168);(326, 168);(370, 213);(370, 190);(0, 0)
319;(325, 168);(370, 236);(325, 236);(347, 303);(302, 348);(392, 235);(415, 303);(348, 370);(370, 371);(325, 505);(347, 619);(415, 371);(415, 506);(527, 573);(325, 146);(347, 146);(370, 191);(370, 168);(0, 0)
320;(325, 146);(370, 235);(325, 236);(325, 303);(302, 370);(393, 214);(437, 303);(371, 371);(370, 371);(325, 505);(325, 618);(415, 371);(392, 484);(483, 550);(325, 146);(347, 146);(370, 168);(370, 168);(0, 0)
321;(326, 146);(370, 235);(325, 236);(325, 304);(302, 371);(393, 214);(438, 303);(415, 371);(370, 371);(325, 483);(325, 618);(415, 371);(370, 483);(460, 528);(325, 146);(348, 146);(325, 168);(370, 146);(0, 0)
322;(347, 146);(370, 236);(325, 236);(325, 325);(303, 393);(393, 214);(438, 303);(438, 371);(370, 371);(303, 484);(325, 618);(415, 393);(347, 461);(437, 506);(326, 146);(348, 146);(325, 168);(370, 168);(0, 0)
323;(347, 146);(370, 236);(325, 236);(325, 325);(303, 393);(393, 214);(438, 303);(438, 371);(370, 371);(303, 505);(325, 618);(415, 393);(347, 461);(437, 506);(326, 146);(348, 146);(325, 168);(370, 168);(0, 0)
324;(347, 168);(370, 236);(325, 236);(303, 326);(303, 393);(415, 236);(459, 325);(460, 393);(348, 393);(303, 505);(303, 619);(415, 393);(325, 461);(415, 506);(326, 146);(370, 146);(325, 168);(370, 168);(0, 0)
325;(348, 168);(370, 258);(325, 258);(303, 348);(281, 416);(415, 236);(460, 326);(482, 394);(348, 394);(302, 505);(303, 640);(415, 394);(325, 461);(392, 506);(347, 168);(370, 168);(325, 190);(371, 169);(0, 0)
326;(348, 191);(370, 258);(325, 280);(303, 349);(280, 416);(415, 258);(460, 348);(482, 416);(348, 416);(280, 506);(303, 641);(415, 416);(325, 483);(392, 528);(347, 169);(370, 169);(325, 191);(392, 191);(0, 0)
327;(348, 191);(370, 259);(325, 280);(303, 349);(280, 416);(415, 258);(460, 348);(482, 415);(348, 416);(280, 528);(303, 641);(393, 416);(347, 461);(392, 528);(348, 190);(370, 169);(325, 191);(392, 191);(0, 0)
328;(370, 190);(370, 258);(325, 258);(303, 348);(280, 394);(437, 258);(482, 326);(460, 393);(347, 416);(302, 528);(303, 640);(415, 415);(348, 483);(415, 550);(348, 168);(370, 168);(347, 191);(393, 191);(0, 0)
329;(370, 190);(370, 258);(325, 258);(303, 348);(280, 394);(437, 258);(482, 326);(460, 393);(347, 416);(302, 528);(303, 640);(415, 416);(348, 483);(415, 550);(348, 168);(370, 168);(347, 191);(393, 191);(0, 0)
330;(370, 168);(392, 258);(326, 258);(303, 326);(280, 371);(437, 258);(482, 326);(438, 371);(348, 394);(303, 506);(303, 640);(415, 394);(392, 483);(415, 551);(370, 168);(392, 168);(348, 169);(415, 168);(0, 0)
331;(392, 168);(393, 236);(347, 236);(325, 304);(303, 348);(460, 236);(483, 303);(438, 326);(370, 393);(325, 506);(303, 618);(437, 393);(415, 483);(438, 573);(370, 146);(393, 146);(370, 168);(415, 168);(0, 0)
332;(393, 146);(415, 214);(370, 214);(325, 281);(325, 325);(460, 214);(504, 303);(438, 303);(370, 371);(348, 505);(325, 618);(438, 371);(438, 461);(460, 573);(392, 124);(415, 124);(370, 146);(437, 146);(0, 0)
333;(415, 146);(415, 213);(370, 213);(325, 281);(348, 303);(482, 213);(505, 303);(438, 281);(393, 371);(348, 505);(347, 618);(460, 371);(482, 483);(505, 574);(415, 124);(437, 124);(392, 146);(438, 146);(0, 0)
334;(437, 146);(437, 213);(392, 213);(325, 281);(370, 280);(483, 213);(505, 281);(438, 258);(415, 371);(370, 484);(370, 618);(482, 371);(505, 483);(527, 596);(415, 124);(438, 124);(415, 146);(460, 146);(0, 0)
335;(437, 146);(437, 213);(392, 213);(325, 281);(370, 280);(483, 213);(505, 281);(438, 258);(415, 371);(370, 484);(370, 618);(482, 371);(505, 483);(527, 596);(415, 124);(438, 124);(415, 146);(460, 146);(0, 0)
336;(438, 146);(459, 213);(393, 213);(348, 281);(392, 258);(505, 213);(505, 281);(459, 258);(415, 371);(370, 505);(392, 618);(482, 371);(527, 484);(550, 618);(437, 124);(460, 145);(415, 146);(482, 146);(0, 0)
337;(460, 168);(460, 214);(415, 214);(370, 281);(393, 258);(505, 235);(527, 281);(460, 258);(437, 393);(392, 506);(415, 619);(505, 393);(549, 506);(594, 640);(459, 146);(482, 146);(437, 168);(483, 168);(0, 0)
338;(482, 168);(482, 236);(437, 236);(392, 281);(415, 258);(527, 236);(527, 281);(482, 258);(438, 394);(393, 528);(415, 640);(505, 394);(572, 528);(617, 641);(460, 168);(482, 168);(460, 168);(505, 168);(0, 0)
339;(505, 190);(505, 258);(460, 258);(415, 303);(437, 259);(550, 258);(550, 281);(504, 258);(460, 416);(415, 528);(415, 641);(527, 416);(594, 528);(639, 663);(483, 168);(505, 168);(482, 190);(527, 190);(0, 0)
340;(527, 169);(527, 258);(482, 258);(437, 303);(460, 281);(572, 236);(573, 281);(527, 258);(483, 416);(437, 528);(415, 640);(550, 416);(617, 528);(640, 663);(505, 168);(527, 168);(483, 190);(550, 190);(0, 0)
341;(527, 169);(527, 258);(482, 258);(437, 303);(460, 281);(572, 236);(573, 281);(527, 258);(483, 416);(437, 528);(415, 640);(550, 416);(617, 528);(640, 663);(505, 168);(527, 168);(483, 190);(550, 190);(0, 0)
342;(550, 168);(550, 236);(504, 236);(460, 325);(482, 281);(595, 236);(617, 303);(572, 281);(505, 415);(460, 528);(415, 619);(594, 394);(639, 528);(640, 663);(527, 168);(550, 168);(527, 168);(572, 168);(0, 0)
343;(572, 168);(572, 236);(527, 236);(483, 325);(505, 303);(618, 236);(662, 303);(595, 281);(549, 394);(483, 506);(438, 618);(617, 393);(662, 528);(640, 663);(550, 146);(572, 146);(549, 168);(595, 168);(0, 0)
344;(594, 146);(595, 236);(549, 236);(505, 303);(527, 304);(662, 235);(685, 303);(617, 303);(572, 393);(505, 506);(482, 618);(639, 393);(662, 528);(661, 663);(572, 146);(595, 146);(572, 168);(617, 146);(0, 0)
345;(617, 146);(617, 235);(572, 236);(528, 303);(550, 326);(684, 214);(729, 303);(684, 326);(572, 393);(550, 506);(549, 618);(662, 393);(684, 528);(662, 663);(595, 145);(617, 145);(594, 146);(640, 146);(0, 0)
346;(639, 146);(640, 214);(594, 235);(572, 303);(572, 348);(707, 213);(730, 303);(707, 348);(595, 393);(573, 506);(595, 618);(684, 393);(684, 506);(662, 663);(617, 124);(640, 123);(617, 146);(662, 146);(0, 0)
347;(639, 146);(640, 214);(594, 235);(572, 303);(572, 348);(707, 213);(730, 303);(707, 348);(595, 393);(573, 506);(595, 618);(684, 393);(684, 506);(662, 663);(617, 124);(640, 123);(617, 146);(662, 146);(0, 0)
