;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
353;(774, 169);(729, 236);(685, 236);(729, 281);(774, 236);(752, 236);(819, 303);(819, 258);(662, 394);(595, 528);(527, 618);(707, 394);(774, 506);(797, 641);(752, 168);(774, 168);(729, 168);(752, 168);(0, 0)
354;(752, 168);(707, 236);(662, 236);(707, 281);(752, 236);(752, 258);(819, 303);(797, 258);(640, 415);(594, 528);(528, 640);(707, 415);(774, 528);(797, 641);(751, 168);(752, 168);(707, 190);(729, 168);(0, 0)
355;(730, 191);(707, 258);(662, 236);(662, 281);(707, 258);(751, 258);(819, 303);(775, 236);(639, 416);(572, 528);(550, 641);(707, 416);(775, 506);(797, 641);(729, 169);(751, 168);(685, 191);(730, 169);(0, 0)
356;(707, 191);(684, 258);(640, 258);(617, 303);(684, 258);(729, 258);(797, 303);(752, 258);(639, 416);(572, 528);(528, 641);(707, 416);(775, 528);(797, 663);(707, 190);(729, 190);(684, 191);(707, 191);(0, 0)
357;(685, 191);(662, 258);(617, 258);(572, 303);(639, 258);(707, 258);(774, 303);(729, 258);(639, 438);(550, 528);(528, 641);(707, 416);(775, 528);(797, 663);(684, 191);(707, 191);(640, 213);(685, 191);(0, 0)
358;(662, 191);(662, 258);(617, 259);(550, 304);(595, 259);(707, 258);(751, 303);(684, 258);(639, 416);(550, 528);(527, 641);(707, 416);(774, 528);(797, 663);(640, 191);(662, 191);(639, 191);(684, 213);(0, 0)
359;(662, 191);(662, 258);(617, 259);(550, 304);(595, 259);(707, 258);(751, 303);(684, 258);(639, 416);(550, 528);(527, 641);(706, 416);(774, 528);(797, 663);(640, 191);(662, 191);(639, 191);(684, 213);(0, 0)
360;(639, 191);(640, 258);(595, 258);(527, 304);(572, 258);(685, 258);(685, 303);(639, 258);(617, 416);(550, 528);(527, 641);(685, 416);(774, 528);(797, 663);(617, 191);(640, 191);(617, 191);(662, 213);(0, 0)
361;(595, 191);(617, 258);(573, 259);(505, 303);(549, 258);(684, 258);(640, 303);(595, 258);(617, 416);(550, 528);(527, 641);(684, 416);(752, 528);(819, 641);(595, 191);(617, 191);(595, 236);(640, 191);(0, 0)
362;(573, 191);(617, 258);(572, 258);(505, 303);(527, 258);(662, 258);(595, 281);(550, 258);(617, 416);(549, 528);(527, 641);(684, 416);(752, 528);(819, 618);(572, 191);(594, 191);(595, 191);(617, 191);(0, 0)
363;(572, 191);(617, 258);(594, 258);(528, 303);(528, 259);(639, 258);(550, 281);(527, 236);(617, 416);(549, 528);(527, 641);(662, 416);(730, 506);(820, 596);(550, 191);(572, 190);(550, 236);(617, 191);(0, 0)
364;(550, 191);(595, 258);(594, 258);(528, 303);(549, 258);(617, 258);(527, 281);(527, 236);(617, 416);(549, 506);(527, 641);(662, 415);(730, 506);(820, 596);(550, 168);(572, 168);(594, 191);(595, 190);(0, 0)
365;(550, 191);(595, 258);(573, 258);(528, 303);(549, 258);(617, 258);(527, 281);(527, 236);(617, 416);(549, 506);(527, 641);(662, 415);(730, 528);(841, 596);(550, 168);(572, 168);(594, 191);(595, 190);(0, 0)
366;(549, 190);(594, 236);(595, 236);(595, 326);(527, 236);(594, 258);(504, 281);(505, 236);(595, 416);(549, 506);(527, 641);(661, 415);(729, 506);(819, 574);(550, 168);(550, 168);(572, 190);(594, 190);(0, 0)
367;(549, 169);(594, 236);(594, 236);(572, 326);(527, 236);(572, 258);(482, 281);(505, 236);(595, 416);(528, 506);(527, 641);(640, 394);(707, 506);(819, 573);(549, 168);(550, 168);(572, 190);(572, 190);(0, 0)
368;(528, 190);(572, 258);(595, 258);(572, 326);(505, 236);(550, 258);(460, 303);(505, 236);(595, 416);(527, 506);(819, 596);(639, 416);(707, 506);(527, 663);(527, 168);(550, 168);(527, 236);(572, 191);(0, 0)
369;(527, 191);(572, 258);(595, 258);(572, 326);(549, 258);(550, 258);(460, 303);(505, 258);(639, 394);(527, 506);(819, 618);(595, 416);(707, 528);(527, 641);(550, 191);(549, 169);(617, 213);(572, 191);(0, 0)
370;(527, 191);(572, 258);(595, 258);(573, 326);(505, 258);(549, 259);(460, 303);(505, 258);(639, 416);(527, 506);(797, 618);(595, 416);(685, 528);(527, 641);(549, 191);(549, 191);(550, 191);(572, 191);(0, 0)
371;(527, 191);(572, 258);(617, 258);(573, 326);(505, 258);(549, 259);(460, 303);(505, 258);(639, 416);(527, 506);(797, 618);(595, 416);(706, 528);(527, 641);(549, 191);(549, 191);(550, 191);(572, 191);(0, 0)
372;(527, 191);(572, 259);(595, 258);(572, 326);(527, 281);(549, 259);(460, 304);(505, 258);(639, 416);(505, 506);(797, 618);(595, 416);(684, 529);(527, 663);(549, 191);(549, 191);(550, 213);(572, 213);(0, 0)
373;(527, 191);(572, 259);(595, 258);(572, 326);(505, 259);(550, 280);(460, 304);(505, 258);(639, 416);(505, 506);(527, 641);(617, 416);(684, 529);(527, 663);(527, 191);(549, 191);(550, 213);(572, 213);(0, 0)
374;(527, 191);(572, 258);(595, 258);(572, 326);(527, 281);(550, 259);(460, 303);(505, 258);(639, 416);(505, 506);(797, 618);(617, 416);(685, 528);(527, 663);(528, 191);(549, 191);(550, 191);(572, 213);(0, 0)
375;(527, 191);(572, 258);(595, 258);(572, 326);(527, 258);(572, 258);(460, 303);(505, 258);(594, 416);(527, 506);(527, 641);(639, 416);(707, 528);(527, 663);(549, 191);(549, 190);(550, 191);(572, 191);(0, 0)
376;(527, 191);(572, 258);(572, 236);(572, 326);(527, 258);(572, 258);(482, 303);(505, 258);(594, 416);(527, 506);(527, 641);(639, 415);(707, 528);(819, 596);(550, 191);(549, 168);(505, 236);(572, 191);(0, 0)
377;(527, 190);(572, 258);(572, 236);(572, 326);(527, 258);(572, 258);(482, 303);(505, 258);(594, 416);(527, 506);(527, 641);(639, 415);(707, 528);(797, 596);(550, 191);(549, 168);(505, 236);(572, 191);(0, 0)
378;(527, 190);(573, 236);(572, 236);(527, 326);(505, 258);(594, 236);(505, 281);(483, 236);(595, 416);(528, 506);(527, 641);(640, 394);(729, 506);(819, 596);(550, 190);(549, 168);(572, 191);(572, 190);(0, 0)
379;(528, 169);(594, 236);(572, 236);(527, 325);(527, 259);(617, 236);(527, 281);(505, 258);(595, 415);(549, 506);(527, 641);(662, 393);(729, 506);(819, 596);(528, 168);(550, 168);(594, 191);(572, 169);(0, 0)
380;(550, 168);(595, 236);(572, 236);(505, 303);(505, 280);(617, 236);(572, 281);(527, 236);(595, 394);(549, 506);(527, 641);(662, 393);(729, 506);(819, 618);(549, 168);(550, 168);(572, 169);(594, 169);(0, 0)
381;(550, 169);(595, 236);(550, 258);(505, 303);(505, 259);(639, 236);(617, 281);(550, 236);(595, 415);(528, 506);(527, 641);(662, 393);(730, 506);(797, 618);(550, 168);(572, 168);(595, 213);(595, 169);(0, 0)
382;(572, 169);(595, 236);(550, 258);(505, 304);(527, 258);(662, 236);(640, 281);(594, 236);(595, 415);(528, 528);(527, 641);(662, 394);(730, 528);(797, 641);(572, 168);(594, 168);(617, 213);(617, 190);(0, 0)
383;(572, 169);(595, 236);(550, 258);(505, 304);(527, 258);(662, 236);(640, 281);(594, 236);(595, 415);(528, 528);(527, 641);(662, 394);(730, 528);(797, 641);(572, 168);(594, 168);(617, 213);(617, 190);(0, 0)
384;(595, 190);(617, 258);(572, 258);(505, 325);(550, 258);(662, 236);(684, 281);(617, 258);(595, 416);(527, 528);(527, 641);(662, 415);(730, 528);(796, 641);(594, 168);(617, 168);(639, 213);(639, 191);(0, 0)
385;(617, 191);(639, 258);(594, 258);(527, 325);(572, 259);(662, 258);(729, 281);(662, 258);(595, 416);(549, 528);(527, 641);(662, 416);(730, 528);(797, 641);(617, 190);(639, 190);(595, 191);(662, 191);(0, 0)
386;(640, 191);(640, 258);(595, 258);(550, 325);(617, 259);(685, 258);(752, 303);(707, 258);(617, 416);(550, 528);(527, 641);(684, 416);(752, 528);(797, 641);(639, 190);(662, 169);(617, 191);(662, 191);(0, 0)
387;(684, 191);(662, 258);(617, 258);(595, 304);(662, 258);(707, 258);(774, 303);(729, 258);(617, 416);(550, 528);(527, 641);(684, 416);(752, 528);(797, 663);(662, 190);(684, 190);(640, 191);(684, 191);(0, 0)
388;(707, 191);(684, 258);(639, 258);(640, 303);(685, 258);(707, 258);(797, 303);(752, 258);(617, 416);(572, 528);(527, 641);(685, 416);(774, 528);(797, 663);(685, 169);(707, 169);(662, 191);(684, 258);(0, 0)
389;(707, 191);(684, 258);(639, 258);(640, 303);(685, 258);(707, 258);(797, 303);(752, 258);(618, 416);(572, 528);(527, 641);(685, 416);(774, 528);(797, 663);(685, 169);(707, 169);(662, 191);(684, 258);(0, 0)
390;(729, 190);(685, 258);(662, 236);(684, 303);(730, 258);(729, 258);(797, 303);(775, 258);(639, 416);(572, 528);(527, 619);(707, 416);(774, 528);(797, 641);(707, 168);(729, 168);(684, 191);(729, 168);(0, 0)
391;(751, 169);(707, 236);(684, 236);(729, 281);(774, 258);(730, 258);(797, 303);(797, 258);(640, 416);(573, 528);(505, 618);(707, 415);(774, 506);(797, 641);(729, 168);(752, 168);(707, 190);(730, 168);(0, 0)
392;(752, 168);(707, 236);(685, 236);(774, 281);(796, 236);(729, 236);(774, 281);(796, 258);(662, 415);(594, 506);(505, 618);(707, 415);(774, 506);(797, 641);(751, 168);(752, 168);(707, 169);(729, 168);(0, 0)
393;(774, 168);(707, 236);(707, 236);(797, 281);(797, 236);(729, 236);(774, 303);(775, 258);(662, 393);(595, 506);(505, 596);(707, 393);(774, 506);(797, 641);(752, 168);(752, 168);(729, 169);(729, 213);(0, 0)
